ArcLength_mm,X_mm,Y_mm,TangentAngle_deg,Curvature
2.077008693940734,-107.4168829097303,-1.5801043666409142,-51.106176548602384,-0.024708546099214024
2.08954912842049,-107.40901054374535,-1.5898659418590864,-51.123916201563354,-0.024670182216272877
2.1020933296471287,-107.40113883484351,-1.5996328852590966,-51.141633048026776,-0.02463025541255673
2.11464129895174,-107.39326778083829,-1.6094051952478534,-51.15932712561241,-0.024592037964592858
2.127193037580951,-107.38539737967514,-1.619182870234637,-51.17699866109275,-0.024552783856452966
2.139748546833223,-107.3775276292097,-1.6289659086274628,-51.194647269039514,-0.024513536289333806
2.152307828013353,-107.36965852728207,-1.6387543088345558,-51.21227323194114,-0.024475109361397917
2.164870882372077,-107.36179007181468,-1.6485480692654613,-51.22987663119594,-0.024436129733119514
2.177437711190913,-107.35392226067474,-1.6583471883293406,-51.24745725611748,-0.02439715908883226
2.190008315758129,-107.3460550917128,-1.6681516644351633,-51.265015197074746,-0.024358472215040693
2.2025826973321156,-107.33818856282302,-1.6779614959930695,-51.28255069942174,-0.024320224441304612
2.2151608571589185,-107.33032267191398,-1.6877766814134068,-51.3000634221395,-0.024280632569935356
2.227742796552645,-107.3224574167781,-1.6975972191051458,-51.317553489733704,-0.024242771898641123
2.2403285167332614,-107.314592795356,-1.7074231074798443,-51.33502119757124,-0.024204041052409527
2.2529180189625975,-107.30672880551465,-1.7172543449481152,-51.35246614880621,-0.024165121211312132
2.2655113045160435,-107.29886544509337,-1.7270909299203319,-51.36988864560921,-0.02412726968427899
2.2781083746147295,-107.29100271201494,-1.736932860808559,-51.38728858428997,-0.024088103956236853
2.2907092305446857,-107.28314060409059,-1.7467801360232231,-51.40466587872315,-0.024050055196768907
2.3033138735309686,-107.27527911922601,-1.7566327539766242,-51.42202089721859,-0.02401195115696101
2.3159223048005693,-107.26741825531835,-1.7664907130810938,-51.43935328529242,-0.02397296208194856
2.328534525628868,-107.25955801018033,-1.7763540117479708,-51.456663193902486,-0.023935317312672417
2.341150537224164,-107.251698381729,-1.7862226483903707,-51.473950692829696,-0.02389656276782255
2.3537703408395765,-107.24383936780289,-1.7960966214205556,-51.49121573542878,-0.023858830132816786
2.3663939376862797,-107.23598096630376,-1.805975929251901,-51.508458377945466,-0.023820272495528927
2.37902132901526,-107.22812317506296,-1.8158605702970423,-51.52567846952183,-0.02378216395447258
2.3916525160470683,-107.22026599195632,-1.8257505429694663,-51.5428763822755,-0.023744676142482036
2.4042874999715442,-107.21240941490491,-1.8356458456837328,-51.56005185108679,-0.023705876109126132
2.4169262820472732,-107.20455344171147,-1.845546476852586,-51.57720488004883,-0.023668440720044412
2.4295688634716597,-107.19669807027425,-1.8554524348908377,-51.594335577251,-0.023629980451646188
2.4422152454808246,-107.18884329842224,-1.8653637182121139,-51.61144389392955,-0.023592451451393964
2.4548654292585312,-107.18098912406543,-1.8752803252317862,-51.628530147066755,-0.023554907103769864
2.4675194159998153,-107.1731355450901,-1.8852022543651186,-51.64559384214693,-0.023516054624575667
2.480177206965711,-107.16528255926836,-1.8951295040255143,-51.66263525552469,-0.02347931360874795
2.4928388033024365,-107.15743016455647,-1.9050620726300023,-51.679654636782715,-0.02344119037777757
2.5055042062231374,-107.14957835879483,-1.91499995859358,-51.696651552641164,-0.02340329571709155
2.5181734169444416,-107.14172713981314,-1.9249431603315736,-51.713626224894064,-0.02336582476900645
2.5308464366445858,-107.13387650549895,-1.934891676260345,-51.730578813585254,-0.0233284118813383
